,0,1
830,ENSG00000064419,TNPO3
831,ENSG00000064490,RFXANK
832,ENSG00000064545,TMEM161A
833,ENSG00000064547,LPAR2
834,ENSG00000064601,CTSA
835,ENSG00000064607,SUGP2
836,ENSG00000064651,SLC12A2
837,ENSG00000064652,SNX24
838,ENSG00000064655,EYA2
839,ENSG00000064666,CNN2
840,ENSG00000064687,ABCA7
841,ENSG00000064692,SNCAIP
842,ENSG00000064703,DDX20
843,ENSG00000064726,BTBD1
844,ENSG00000064763,FAR2
845,ENSG00000064787,BCAS1
846,ENSG00000064835,POU1F1
847,ENSG00000064886,CHI3L2
848,ENSG00000064932,SBNO2
849,ENSG00000064933,PMS1
850,ENSG00000064961,HMG20B
851,ENSG00000064989,CALCRL
852,ENSG00000064995,TAF11
853,ENSG00000064999,ANKS1A
854,ENSG00000065000,AP3D1
855,ENSG00000065029,ZNF76
856,ENSG00000065057,NTHL1
857,ENSG00000065135,GNAI3
858,ENSG00000065150,IPO5
859,ENSG00000065154,OAT
860,ENSG00000065183,WDR3
861,ENSG00000065243,PKN2
862,ENSG00000065268,WDR18
863,ENSG00000065308,TRAM2
864,ENSG00000065320,NTN1
865,ENSG00000065325,GLP2R
866,ENSG00000065328,MCM10
867,ENSG00000065357,DGKA
868,ENSG00000065361,ERBB3
869,ENSG00000065371,ROPN1
870,ENSG00000065413,ANKRD44
871,ENSG00000065457,ADAT1
872,ENSG00000065485,PDIA5
873,ENSG00000065491,TBC1D22B
874,ENSG00000065518,NDUFB4
875,ENSG00000065526,SPEN
876,ENSG00000065534,MYLK
877,ENSG00000065548,ZC3H15
878,ENSG00000065559,MAP2K4
879,ENSG00000065609,SNAP91
880,ENSG00000065613,SLK
881,ENSG00000065615,CYB5R4
882,ENSG00000065618,COL17A1
883,ENSG00000065621,GSTO2
884,ENSG00000065665,SEC61A2
885,ENSG00000065675,PRKCQ
886,ENSG00000065717,TLE2
887,ENSG00000065802,ASB1
888,ENSG00000065809,FAM107B
889,ENSG00000065833,ME1
890,ENSG00000065882,TBC1D1
891,ENSG00000065883,CDK13
892,ENSG00000065911,MTHFD2
893,ENSG00000065923,SLC9A7
894,ENSG00000065970,FOXJ2
895,ENSG00000065978,YBX1
896,ENSG00000065989,PDE4A
897,ENSG00000066027,PPP2R5A
898,ENSG00000066032,CTNNA2
899,ENSG00000066044,ELAVL1
900,ENSG00000066056,TIE1
901,ENSG00000066084,DIP2B
902,ENSG00000066117,SMARCD1
903,ENSG00000066135,KDM4A
904,ENSG00000066136,NFYC
905,ENSG00000066185,ZMYND12
906,ENSG00000066248,NGEF
907,ENSG00000066279,ASPM
908,ENSG00000066294,CD84
909,ENSG00000066322,ELOVL1
910,ENSG00000066336,SPI1
911,ENSG00000066382,MPPED2
912,ENSG00000066405,CLDN18
913,ENSG00000066422,ZBTB11
914,ENSG00000066427,ATXN3
915,ENSG00000066455,GOLGA5
916,ENSG00000066468,FGFR2
917,ENSG00000066557,LRRC40
918,ENSG00000066583,ISOC1
919,ENSG00000066629,EML1
920,ENSG00000066651,TRMT11
921,ENSG00000066654,THUMPD1
922,ENSG00000066697,MSANTD3
923,ENSG00000066735,KIF26A
924,ENSG00000066739,ATG2B
925,ENSG00000066777,ARFGEF1
926,ENSG00000066813,ACSM2B
927,ENSG00000066827,ZFAT
928,ENSG00000066855,MTFR1
929,ENSG00000066923,STAG3
930,ENSG00000066926,FECH
931,ENSG00000066933,MYO9A
932,ENSG00000067048,DDX3Y
933,ENSG00000067057,PFKP
934,ENSG00000067064,IDI1
935,ENSG00000067066,SP100
936,ENSG00000067082,KLF6
937,ENSG00000067113,PLPP1
938,ENSG00000067141,NEO1
939,ENSG00000067167,TRAM1
940,ENSG00000067177,PHKA1
941,ENSG00000067182,TNFRSF1A
942,ENSG00000067191,CACNB1
943,ENSG00000067208,EVI5
944,ENSG00000067221,STOML1
945,ENSG00000067225,PKM
946,ENSG00000067248,DHX29
947,ENSG00000067334,DNTTIP2
948,ENSG00000067365,METTL22
949,ENSG00000067369,TP53BP1
950,ENSG00000067445,TRO
951,ENSG00000067533,RRP15
952,ENSG00000067560,RHOA
953,ENSG00000067596,DHX8
954,ENSG00000067606,PRKCZ
955,ENSG00000067646,ZFY
956,ENSG00000067704,IARS2
957,ENSG00000067715,SYT1
958,ENSG00000067798,NAV3
959,ENSG00000067829,IDH3G
960,ENSG00000067836,ROGDI
961,ENSG00000067840,PDZD4
962,ENSG00000067842,ATP2B3
963,ENSG00000067900,ROCK1
964,ENSG00000067955,CBFB
965,ENSG00000067992,PDK3
966,ENSG00000068001,HYAL2
967,ENSG00000068024,HDAC4
968,ENSG00000068028,RASSF1
969,ENSG00000068078,FGFR3
970,ENSG00000068079,IFI35
971,ENSG00000068097,HEATR6
972,ENSG00000068120,COASY
973,ENSG00000068137,PLEKHH3
974,ENSG00000068305,MEF2A
975,ENSG00000068308,OTUD5
976,ENSG00000068323,TFE3
977,ENSG00000068354,TBC1D25
978,ENSG00000068366,ACSL4
979,ENSG00000068383,INPP5A
980,ENSG00000068394,GPKOW
981,ENSG00000068438,FTSJ1
982,ENSG00000068489,PRR11
983,ENSG00000068615,REEP1
984,ENSG00000068650,ATP11A
985,ENSG00000068654,POLR1A
986,ENSG00000068697,LAPTM4A
987,ENSG00000068724,TTC7A
988,ENSG00000068745,IP6K2
989,ENSG00000068781,STON1-GTF2A1L
990,ENSG00000068784,SRBD1
991,ENSG00000068796,KIF2A
992,ENSG00000068831,RASGRP2
993,ENSG00000068878,PSME4
994,ENSG00000068885,IFT80
995,ENSG00000068903,SIRT2
996,ENSG00000068912,ERLEC1
997,ENSG00000068971,PPP2R5B
998,ENSG00000068976,PYGM
999,ENSG00000068985,PAGE1
1000,ENSG00000069011,PITX1
1001,ENSG00000069020,MAST4
1002,ENSG00000069122,ADGRF5
1003,ENSG00000069188,SDK2
1004,ENSG00000069248,NUP133
1005,ENSG00000069275,NUCKS1
1006,ENSG00000069329,VPS35
1007,ENSG00000069345,DNAJA2
1008,ENSG00000069399,BCL3
1009,ENSG00000069424,KCNAB2
1010,ENSG00000069431,ABCC9
1011,ENSG00000069482,GAL
1012,ENSG00000069493,CLEC2D
1013,ENSG00000069509,FUNDC1
1014,ENSG00000069535,MAOB
1015,ENSG00000069667,RORA
1016,ENSG00000069696,DRD4
1017,ENSG00000069702,TGFBR3
1018,ENSG00000069812,HES2
1019,ENSG00000069849,ATP1B3
1020,ENSG00000069869,NEDD4
1021,ENSG00000069943,PIGB
1022,ENSG00000069956,MAPK6
1023,ENSG00000069966,GNB5
1024,ENSG00000069974,RAB27A
1025,ENSG00000070018,LRP6
1026,ENSG00000070019,GUCY2C
1027,ENSG00000070081,NUCB2
1028,ENSG00000070087,PFN2
1029,ENSG00000070159,PTPN3
1030,ENSG00000070182,SPTB
1031,ENSG00000070190,DAPP1
1032,ENSG00000070193,FGF10
1033,ENSG00000070214,SLC44A1
1034,ENSG00000070269,TMEM260
1035,ENSG00000070366,SMG6
1036,ENSG00000070367,EXOC5
1037,ENSG00000070371,CLTCL1
1038,ENSG00000070388,FGF22
1039,ENSG00000070404,FSTL3
1040,ENSG00000070413,DGCR2
1041,ENSG00000070423,RNF126
1042,ENSG00000070444,MNT
1043,ENSG00000070476,ZXDC
1044,ENSG00000070495,JMJD6
1045,ENSG00000070501,POLB
1046,ENSG00000070526,ST6GALNAC1
1047,ENSG00000070540,WIPI1
1048,ENSG00000070601,FRMPD1
1049,ENSG00000070610,GBA2
1050,ENSG00000070614,NDST1
1051,ENSG00000070669,ASNS
1052,ENSG00000070718,AP3M2
1053,ENSG00000070729,CNGB1
1054,ENSG00000070731,ST6GALNAC2
1055,ENSG00000070748,CHAT
1056,ENSG00000070756,PABPC1
1057,ENSG00000070759,TESK2
1058,ENSG00000070761,CFAP20
1059,ENSG00000070770,CSNK2A2
1060,ENSG00000070778,PTPN21
1061,ENSG00000070785,EIF2B3
1062,ENSG00000070808,CAMK2A
1063,ENSG00000070814,TCOF1
1064,ENSG00000070831,CDC42
1065,ENSG00000070882,OSBPL3
1066,ENSG00000070886,EPHA8
1067,ENSG00000070915,SLC12A3
1068,ENSG00000070950,RAD18
1069,ENSG00000070961,ATP2B1
1070,ENSG00000070985,TRPM5
1071,ENSG00000071051,NCK2
1072,ENSG00000071054,MAP4K4
1073,ENSG00000071073,MGAT4A
1074,ENSG00000071082,RPL31
1075,ENSG00000071127,WDR1
1076,ENSG00000071189,SNX13
1077,ENSG00000071203,MS4A12
1078,ENSG00000071205,ARHGAP10
1079,ENSG00000071242,RPS6KA2
1080,ENSG00000071243,ING3
1081,ENSG00000071246,VASH1
1082,ENSG00000071282,LMCD1
1083,ENSG00000071537,SEL1L
1084,ENSG00000071539,TRIP13
1085,ENSG00000071553,ATP6AP1
1086,ENSG00000071564,TCF3
1087,ENSG00000071575,TRIB2
1088,ENSG00000071626,DAZAP1
1089,ENSG00000071655,MBD3
1090,ENSG00000071677,PRLH
1091,ENSG00000071794,HLTF
1092,ENSG00000071859,FAM50A
1093,ENSG00000071889,FAM3A
1094,ENSG00000071909,MYO3B
1095,ENSG00000071967,CYBRD1
1096,ENSG00000071991,CDH19
1097,ENSG00000071994,PDCD2
1098,ENSG00000072041,SLC6A15
1099,ENSG00000072042,RDH11
1100,ENSG00000072071,ADGRL1
1101,ENSG00000072080,SPP2
1102,ENSG00000072110,ACTN1
1103,ENSG00000072121,ZFYVE26
1104,ENSG00000072133,RPS6KA6
1105,ENSG00000072134,EPN2
1106,ENSG00000072135,PTPN18
1107,ENSG00000072163,LIMS2
1108,ENSG00000072182,ASIC4
1109,ENSG00000072195,SPEG
1110,ENSG00000072201,LNX1
1111,ENSG00000072210,ALDH3A2
1112,ENSG00000072274,TFRC
1113,ENSG00000072310,SREBF1
1114,ENSG00000072364,AFF4
1115,ENSG00000072401,UBE2D1
1116,ENSG00000072422,RHOBTB1
1117,ENSG00000072501,SMC1A
1118,ENSG00000072506,HSD17B10
1119,ENSG00000072518,MARK2
1120,ENSG00000072571,HMMR
1121,ENSG00000072609,CHFR
1122,ENSG00000072657,TRHDE
1123,ENSG00000072682,P4HA2
1124,ENSG00000072694,FCGR2B
1125,ENSG00000072736,NFATC3
1126,ENSG00000072756,TRNT1
1127,ENSG00000072778,ACADVL
1128,ENSG00000072786,STK10
1129,ENSG00000072803,FBXW11
1130,ENSG00000072818,ACAP1
1131,ENSG00000072832,CRMP1
1132,ENSG00000072840,EVC
1133,ENSG00000072849,DERL2
1134,ENSG00000072858,SIDT1
1135,ENSG00000072954,TMEM38A
1136,ENSG00000072958,AP1M1
1137,ENSG00000073008,PVR
1138,ENSG00000073050,XRCC1
1139,ENSG00000073060,SCARB1
1140,ENSG00000073067,CYP2W1
1141,ENSG00000073111,MCM2
1142,ENSG00000073146,MOV10L1
1143,ENSG00000073150,PANX2
1144,ENSG00000073282,TP63
1145,ENSG00000073331,ALPK1
1146,ENSG00000073350,LLGL2
1147,ENSG00000073417,PDE8A
1148,ENSG00000073464,CLCN4
1149,ENSG00000073536,NLE1
1150,ENSG00000073578,SDHA
1151,ENSG00000073584,SMARCE1
1152,ENSG00000073598,FNDC8
1153,ENSG00000073605,GSDMB
1154,ENSG00000073614,KDM5A
1155,ENSG00000073670,ADAM11
1156,ENSG00000073711,PPP2R3A
1157,ENSG00000073712,FERMT2
1158,ENSG00000073737,DHRS9
1159,ENSG00000073754,CD5L
1160,ENSG00000073756,PTGS2
1161,ENSG00000073792,IGF2BP2
1162,ENSG00000073803,MAP3K13
1163,ENSG00000073849,ST6GAL1
1164,ENSG00000073861,TBX21
1165,ENSG00000073910,FRY
1166,ENSG00000073921,PICALM
1167,ENSG00000074047,GLI2
1168,ENSG00000074054,CLASP1
1169,ENSG00000074071,MRPS34
1170,ENSG00000074181,NOTCH3
1171,ENSG00000074201,CLNS1A
1172,ENSG00000074211,PPP2R2C
1173,ENSG00000074219,TEAD2
1174,ENSG00000074266,EED
1175,ENSG00000074276,CDHR2
1176,ENSG00000074317,SNCB
1177,ENSG00000074319,TSG101
1178,ENSG00000074356,NCBP3
1179,ENSG00000074370,ATP2A3
1180,ENSG00000074410,CA12
1181,ENSG00000074416,MGLL
1182,ENSG00000074527,NTN4
1183,ENSG00000074582,BCS1L
1184,ENSG00000074590,NUAK1
1185,ENSG00000074603,DPP8
1186,ENSG00000074621,SLC24A1
1187,ENSG00000074657,ZNF532
1188,ENSG00000074660,SCARF1
1189,ENSG00000074695,LMAN1
1190,ENSG00000074696,HACD3
1191,ENSG00000074706,IPCEF1
1192,ENSG00000074755,ZZEF1
1193,ENSG00000074771,NOX3
1194,ENSG00000074800,ENO1
1195,ENSG00000074803,SLC12A1
1196,ENSG00000074842,MYDGF
1197,ENSG00000074855,ANO8
1198,ENSG00000074935,TUBE1
1199,ENSG00000074964,ARHGEF10L
1200,ENSG00000074966,TXK
1201,ENSG00000075035,WSCD2
1202,ENSG00000075073,TACR2
1203,ENSG00000075089,ACTR6
1204,ENSG00000075131,TIPIN
1205,ENSG00000075142,SRI
1206,ENSG00000075151,EIF4G3
1207,ENSG00000075188,NUP37
1208,ENSG00000075213,SEMA3A
1209,ENSG00000075218,GTSE1
1210,ENSG00000075223,SEMA3C
1211,ENSG00000075234,TTC38
1212,ENSG00000075239,ACAT1
1213,ENSG00000075240,GRAMD4
1214,ENSG00000075275,CELSR1
1215,ENSG00000075290,WNT8B
1216,ENSG00000075292,ZNF638
1217,ENSG00000075303,SLC25A40
1218,ENSG00000075336,TIMM21
1219,ENSG00000075340,ADD2
1220,ENSG00000075391,RASAL2
1221,ENSG00000075399,VPS9D1
1222,ENSG00000075407,ZNF37A
1223,ENSG00000075413,MARK3
1224,ENSG00000075415,SLC25A3
1225,ENSG00000075420,FNDC3B
1226,ENSG00000075426,FOSL2
1227,ENSG00000075461,CACNG4
1228,ENSG00000075539,FRYL
1229,ENSG00000075568,TMEM131
1230,ENSG00000075618,FSCN1
1231,ENSG00000075624,ACTB
1232,ENSG00000075643,MOCOS
1233,ENSG00000075651,PLD1
1234,ENSG00000075673,ATP12A
1235,ENSG00000075702,WDR62
1236,ENSG00000075711,DLG1
1237,ENSG00000075785,RAB7A
1238,ENSG00000075790,BCAP29
1239,ENSG00000075826,SEC31B
1240,ENSG00000075856,SART3
1241,ENSG00000075884,ARHGAP15
1242,ENSG00000075886,TUBA3D
1243,ENSG00000075891,PAX2
1244,ENSG00000075914,EXOSC7
1245,ENSG00000075945,KIFAP3
1246,ENSG00000075975,MKRN2
1247,ENSG00000076003,MCM6
1248,ENSG00000076043,REXO2
1249,ENSG00000076053,RBM7
1250,ENSG00000076067,RBMS2
1251,ENSG00000076108,BAZ2A
1252,ENSG00000076201,PTPN23
1253,ENSG00000076242,MLH1
1254,ENSG00000076248,UNG
1255,ENSG00000076258,FMO4
1256,ENSG00000076321,KLHL20
1257,ENSG00000076344,RGS11
1258,ENSG00000076351,SLC46A1
1259,ENSG00000076356,PLXNA2
1260,ENSG00000076382,SPAG5
1261,ENSG00000076513,ANKRD13A
1262,ENSG00000076554,TPD52
1263,ENSG00000076555,ACACB
1264,ENSG00000076604,TRAF4
1265,ENSG00000076641,PAG1
1266,ENSG00000076650,GPATCH1
1267,ENSG00000076662,ICAM3
1268,ENSG00000076685,NT5C2
1269,ENSG00000076706,MCAM
1270,ENSG00000076716,GPC4
1271,ENSG00000076770,MBNL3
1272,ENSG00000076826,CAMSAP3
1273,ENSG00000076864,RAP1GAP
1274,ENSG00000076924,XAB2
1275,ENSG00000076928,ARHGEF1
1276,ENSG00000076944,STXBP2
1277,ENSG00000076984,MAP2K7
1278,ENSG00000077009,NMRK2
1279,ENSG00000077044,DGKD
1280,ENSG00000077063,CTTNBP2
1281,ENSG00000077080,ACTL6B
1282,ENSG00000077092,RARB
1283,ENSG00000077097,TOP2B
1284,ENSG00000077147,TM9SF3
1285,ENSG00000077150,NFKB2
1286,ENSG00000077152,UBE2T
1287,ENSG00000077157,PPP1R12B
1288,ENSG00000077232,DNAJC10
1289,ENSG00000077235,GTF3C1
1290,ENSG00000077238,IL4R
1291,ENSG00000077254,USP33
1292,ENSG00000077264,PAK3
1293,ENSG00000077274,CAPN6
1294,ENSG00000077279,DCX
1295,ENSG00000077312,SNRPA
1296,ENSG00000077327,SPAG6
1297,ENSG00000077348,EXOSC5
1298,ENSG00000077420,APBB1IP
1299,ENSG00000077454,LRCH4
1300,ENSG00000077458,FAM76B
1301,ENSG00000077463,SIRT6
1302,ENSG00000077498,TYR
1303,ENSG00000077514,POLD3
1304,ENSG00000077522,ACTN2
1305,ENSG00000077549,CAPZB
1306,ENSG00000077585,GPR137B
1307,ENSG00000077684,JADE1
1308,ENSG00000077713,SLC25A43
1309,ENSG00000077721,UBE2A
1310,ENSG00000077782,FGFR1
1311,ENSG00000077800,FKBP6
1312,ENSG00000077935,SMC1B
1313,ENSG00000077942,FBLN1
1314,ENSG00000077943,ITGA8
1315,ENSG00000077984,CST7
1316,ENSG00000078018,MAP2
1317,ENSG00000078043,PIAS2
1318,ENSG00000078053,AMPH
1319,ENSG00000078061,ARAF
1320,ENSG00000078070,MCCC1
1321,ENSG00000078081,LAMP3
1322,ENSG00000078098,FAP
1323,ENSG00000078114,NEBL
1324,ENSG00000078124,ACER3
1325,ENSG00000078140,UBE2K
1326,ENSG00000078142,PIK3C3
1327,ENSG00000078177,N4BP2
1328,ENSG00000078237,TIGAR
1329,ENSG00000078246,TULP3
1330,ENSG00000078269,SYNJ2
1331,ENSG00000078295,ADCY2
1332,ENSG00000078304,PPP2R5C
1333,ENSG00000078328,RBFOX1
1334,ENSG00000078369,GNB1
1335,ENSG00000078399,HOXA9
1336,ENSG00000078401,EDN1
1337,ENSG00000078403,MLLT10
1338,ENSG00000078487,ZCWPW1
1339,ENSG00000078549,ADCYAP1R1
1340,ENSG00000078579,FGF20
1341,ENSG00000078589,P2RY10
1342,ENSG00000078596,ITM2A
1343,ENSG00000078618,NRDC
1344,ENSG00000078668,VDAC3
1345,ENSG00000078674,PCM1
1346,ENSG00000078687,TNRC6C
1347,ENSG00000078699,CBFA2T2
1348,ENSG00000078725,BRINP1
1349,ENSG00000078747,ITCH
1350,ENSG00000078795,PKD2L2
1351,ENSG00000078804,TP53INP2
1352,ENSG00000078808,SDF4
1353,ENSG00000078814,MYH7B
1354,ENSG00000078898,BPIFB2
1355,ENSG00000078900,TP73
1356,ENSG00000078902,TOLLIP
1357,ENSG00000078967,UBE2D4
1358,ENSG00000079101,CLUL1
1359,ENSG00000079102,RUNX1T1
1360,ENSG00000079112,CDH17
1361,ENSG00000079134,THOC1
1362,ENSG00000079150,FKBP7
1363,ENSG00000079156,OSBPL6
1364,ENSG00000079215,SLC1A3
1365,ENSG00000079246,XRCC5
1366,ENSG00000079257,LXN
1367,ENSG00000079263,SP140
1368,ENSG00000079277,MKNK1
1369,ENSG00000079308,TNS1
1370,ENSG00000079313,REXO1
1371,ENSG00000079332,SAR1A
1372,ENSG00000079335,CDC14A
1373,ENSG00000079337,RAPGEF3
1374,ENSG00000079385,CEACAM1
1375,ENSG00000079387,SENP1
1376,ENSG00000079432,CIC
1377,ENSG00000079435,LIPE
1378,ENSG00000079459,FDFT1
1379,ENSG00000079462,PAFAH1B3
1380,ENSG00000079482,OPHN1
1381,ENSG00000079557,AFM
1382,ENSG00000079616,KIF22
1383,ENSG00000079689,SCGN
1384,ENSG00000079739,PGM1
1385,ENSG00000079785,DDX1
1386,ENSG00000079805,DNM2
1387,ENSG00000079819,EPB41L2
1388,ENSG00000079841,RIMS1
1389,ENSG00000079931,MOXD1
1390,ENSG00000079950,STX7
1391,ENSG00000079974,RABL2B
1392,ENSG00000079999,KEAP1
1393,ENSG00000080007,DDX43
1394,ENSG00000080031,PTPRH
1395,ENSG00000080166,DCT
1396,ENSG00000080200,CRYBG3
1397,ENSG00000080224,EPHA6
1398,ENSG00000080293,SCTR
1399,ENSG00000080298,RFX3
1400,ENSG00000080345,RIF1
1401,ENSG00000080371,RAB21
1402,ENSG00000080493,SLC4A4
1403,ENSG00000080503,SMARCA2
1404,ENSG00000080511,RDH8
1405,ENSG00000080546,SESN1
1406,ENSG00000080561,MID2
1407,ENSG00000080573,COL5A3
1408,ENSG00000080603,SRCAP
1409,ENSG00000080608,PUM3
1410,ENSG00000080618,CPB2
1411,ENSG00000080644,CHRNA3
1412,ENSG00000080709,KCNN2
1413,ENSG00000080802,CNOT4
1414,ENSG00000080815,PSEN1
1415,ENSG00000080819,CPOX
1416,ENSG00000080822,CLDND1
1417,ENSG00000080823,MOK
1418,ENSG00000080824,HSP90AA1
1419,ENSG00000080839,RBL1
1420,ENSG00000080845,DLGAP4
1421,ENSG00000080854,IGSF9B
1422,ENSG00000080986,NDC80
1423,ENSG00000081014,AP4E1
1424,ENSG00000081019,RSBN1
1425,ENSG00000081026,MAGI3
1426,ENSG00000081041,CXCL2
1427,ENSG00000081051,AFP
1428,ENSG00000081052,COL4A4
1429,ENSG00000081059,TCF7
1430,ENSG00000081087,OSTM1
1431,ENSG00000081138,CDH7
1432,ENSG00000081148,IMPG2
1433,ENSG00000081154,PCNP
1434,ENSG00000081177,EXD2
1435,ENSG00000081181,ARG2
1436,ENSG00000081189,MEF2C
1437,ENSG00000081248,CACNA1S
1438,ENSG00000081277,PKP1
1439,ENSG00000081307,UBA5
1440,ENSG00000081320,STK17B
1441,ENSG00000081377,CDC14B
1442,ENSG00000081386,ZNF510
1443,ENSG00000081479,LRP2
1444,ENSG00000081665,ZNF506
1445,ENSG00000081692,JMJD4
1446,ENSG00000081721,DUSP12
1447,ENSG00000081760,AACS
1448,ENSG00000081800,SLC13A1
1449,ENSG00000081803,CADPS2
1450,ENSG00000081853,PCDHGA2
1451,ENSG00000081913,PHLPP1
1452,ENSG00000081923,ATP8B1
1453,ENSG00000081985,IL12RB2
1454,ENSG00000082014,SMARCD3
1455,ENSG00000082068,WDR70
1456,ENSG00000082126,MPP4
1457,ENSG00000082146,STRADB
1458,ENSG00000082153,BZW1
1459,ENSG00000082175,PGR
1460,ENSG00000082196,C1QTNF3
1461,ENSG00000082212,ME2
1462,ENSG00000082213,C5orf22
1463,ENSG00000082258,CCNT2
1464,ENSG00000082269,FAM135A
1465,ENSG00000082293,COL19A1
1466,ENSG00000082397,EPB41L3
1467,ENSG00000082438,COBLL1
1468,ENSG00000082458,DLG3
1469,ENSG00000082482,KCNK2
1470,ENSG00000082497,SERTAD4
1471,ENSG00000082512,TRAF5
1472,ENSG00000082515,MRPL22
1473,ENSG00000082516,GEMIN5
1474,ENSG00000082556,OPRK1
1475,ENSG00000082641,NFE2L1
1476,ENSG00000082684,SEMA5B
1477,ENSG00000082701,GSK3B
1478,ENSG00000082781,ITGB5
1479,ENSG00000082805,ERC1
1480,ENSG00000082898,XPO1
1481,ENSG00000082996,RNF13
1482,ENSG00000083067,TRPM3
1483,ENSG00000083093,PALB2
1484,ENSG00000083099,LYRM2
1485,ENSG00000083123,BCKDHB
1486,ENSG00000083168,KAT6A
1487,ENSG00000083290,ULK2
1488,ENSG00000083307,GRHL2
1489,ENSG00000083312,TNPO1
1490,ENSG00000083444,PLOD1
1491,ENSG00000083454,P2RX5
1492,ENSG00000083457,ITGAE
1493,ENSG00000083520,DIS3
1494,ENSG00000083535,PIBF1
1495,ENSG00000083544,TDRD3
1496,ENSG00000083635,NUFIP1
1497,ENSG00000083642,PDS5B
1498,ENSG00000083720,OXCT1
1499,ENSG00000083750,RRAGB
1500,ENSG00000083782,EPYC
1501,ENSG00000083799,CYLD
1502,ENSG00000083807,SLC27A5
1503,ENSG00000083812,ZNF324
1504,ENSG00000083814,ZNF671
1505,ENSG00000083817,ZNF416
1506,ENSG00000083828,ZNF586
1507,ENSG00000083838,ZNF446
1508,ENSG00000083844,ZNF264
1509,ENSG00000083845,RPS5
1510,ENSG00000083857,FAT1
1511,ENSG00000083937,CHMP2B
1512,ENSG00000084070,SMAP2
1513,ENSG00000084072,PPIE
1514,ENSG00000084073,ZMPSTE24
1515,ENSG00000084090,STARD7
1516,ENSG00000084092,NOA1
1517,ENSG00000084093,REST
1518,ENSG00000084110,HAL
1519,ENSG00000084112,SSH1
1520,ENSG00000084207,GSTP1
1521,ENSG00000084234,APLP2
1522,ENSG00000084444,FAM234B
1523,ENSG00000084453,SLCO1A2
1524,ENSG00000084463,WBP11
1525,ENSG00000084623,EIF3I
1526,ENSG00000084628,NKAIN1
1527,ENSG00000084636,COL16A1
1528,ENSG00000084652,TXLNA
1529,ENSG00000084676,NCOA1
1530,ENSG00000084693,AGBL5
1531,ENSG00000084710,EFR3B
1532,ENSG00000084731,KIF3C
1533,ENSG00000084733,RAB10
1534,ENSG00000084734,GCKR
1535,ENSG00000084754,HADHA
1536,ENSG00000084764,MAPRE3
1537,ENSG00000084774,CAD
1538,ENSG00000085063,CD59
1539,ENSG00000085117,CD82
1540,ENSG00000085185,BCORL1
1541,ENSG00000085224,ATRX
1542,ENSG00000085265,FCN1
1543,ENSG00000085274,MYNN
1544,ENSG00000085276,MECOM
1545,ENSG00000085365,SCAMP1
1546,ENSG00000085377,PREP
1547,ENSG00000085382,HACE1
1548,ENSG00000085415,SEH1L
1549,ENSG00000085433,WDR47
1550,ENSG00000085449,WDFY1
1551,ENSG00000085465,OVGP1
1552,ENSG00000085491,SLC25A24
1553,ENSG00000085511,MAP3K4
1554,ENSG00000085514,PILRA
1555,ENSG00000085552,IGSF9
1556,ENSG00000085563,ABCB1
1557,ENSG00000085644,ZNF213
1558,ENSG00000085662,AKR1B1
1559,ENSG00000085719,CPNE3
1560,ENSG00000085721,RRN3
1561,ENSG00000085733,CTTN
1562,ENSG00000085741,WNT11
1563,ENSG00000085760,MTIF2
1564,ENSG00000085788,DDHD2
1565,ENSG00000085831,TTC39A
1566,ENSG00000085832,EPS15
1567,ENSG00000085840,ORC1
1568,ENSG00000085871,MGST2
1569,ENSG00000085872,CHERP
1570,ENSG00000085982,USP40
1571,ENSG00000085998,POMGNT1
1572,ENSG00000085999,RAD54L
1573,ENSG00000086015,MAST2
1574,ENSG00000086061,DNAJA1
1575,ENSG00000086062,B4GALT1
1576,ENSG00000086065,CHMP5
1577,ENSG00000086102,NFX1
1578,ENSG00000086159,AQP6
1579,ENSG00000086189,DIMT1
1580,ENSG00000086200,IPO11
1581,ENSG00000086205,FOLH1
1582,ENSG00000086232,EIF2AK1
1583,ENSG00000086288,NME8
1584,ENSG00000086289,EPDR1
1585,ENSG00000086300,SNX10
1586,ENSG00000086475,SEPHS1
1587,ENSG00000086504,MRPL28
1588,ENSG00000086506,HBQ1
1589,ENSG00000086544,ITPKC
1590,ENSG00000086548,CEACAM6
1591,ENSG00000086570,FAT2
1592,ENSG00000086589,RBM22
1593,ENSG00000086598,TMED2
1594,ENSG00000086619,ERO1B
1595,ENSG00000086666,ZFAND6
1596,ENSG00000086696,HSD17B2
1597,ENSG00000086712,TXLNG
1598,ENSG00000086717,PPEF1
1599,ENSG00000086730,LAT2
1600,ENSG00000086758,HUWE1
1601,ENSG00000086827,ZW10
1602,ENSG00000086848,ALG9
1603,ENSG00000086967,MYBPC2
1604,ENSG00000086991,NOX4
1605,ENSG00000087008,ACOX3
1606,ENSG00000087053,MTMR2
1607,ENSG00000087074,PPP1R15A
1608,ENSG00000087076,HSD17B14
1609,ENSG00000087077,TRIP6
1610,ENSG00000087085,ACHE
1611,ENSG00000087086,FTL
1612,ENSG00000087087,SRRT
1613,ENSG00000087088,BAX
1614,ENSG00000087095,NLK
1615,ENSG00000087111,PIGS
1616,ENSG00000087116,ADAMTS2
1617,ENSG00000087152,ATXN7L3
1618,ENSG00000087157,PGS1
1619,ENSG00000087191,PSMC5
1620,ENSG00000087206,UIMC1
1621,ENSG00000087237,CETP
